"","id","kidgen","momage","kidage","homecog","homeemo","occasion","anti","read","kidagetv","kidage6","kidagesq","kidagec","occasion2"
"637",3518,1,25,6.17,5,10,1,2,4.1,8.17,2.17,4.7089,10.218313,1
"638",3518,1,25,6.17,5,10,2,3,5,10.17,4.17,17.3889,72.511713,4
"639",3518,1,25,6.17,5,10,3,2,5.1,12.17,6.17,38.0689,234.885113,9
"640",3522,1,25,6.5,10,12,0,1,1.8,6.5,0.5,0.25,0.125,0
"641",3522,1,25,6.5,10,12,1,1,4.9,8.5,2.5,6.25,15.625,1
"642",3522,1,25,6.5,10,12,2,4,5.3,10.5,4.5,20.25,91.125,4
"643",3522,1,25,6.5,10,12,3,5,7.8,12.5,6.5,42.25,274.625,9
"644",3565,0,26,6,8,6,0,1,1.4,6,0,0,0,0
"645",3565,0,26,6,8,6,1,1,3.3,8,2,4,8,1
"646",3565,0,26,6,8,6,3,0,6,12,6,36,216,9
"647",3575,0,26,7.92,9,4,0,2,2.4,7.92,1.92,3.6864,7.077888,0
"648",3575,0,26,7.92,9,4,1,2,3.2,9.92,3.92,15.3664,60.236288,1
"649",3575,0,26,7.92,9,4,2,1,4.3,11.92,5.92,35.0464,207.474688,4
"650",3575,0,26,7.92,9,4,3,3,5.7,13.92,7.92,62.7264,496.793088,9
"651",3600,0,25,6.17,12,12,0,0,1.9,6.17,0.17,0.0289,0.00491299999999999,0
"652",3600,0,25,6.17,12,12,1,2,3.7,8.17,2.17,4.7089,10.218313,1
"653",3667,0,25,6.42,4,5,0,1,1.9,6.42,0.42,0.1764,0.074088,0
"654",3667,0,25,6.42,4,5,1,1,3.4,8.42,2.42,5.8564,14.172488,1
"655",3667,0,25,6.42,4,5,2,2,3.5,10.42,4.42,19.5364,86.350888,4
"656",3667,0,25,6.42,4,5,3,6,5,12.42,6.42,41.2164,264.609288,9
"657",3670,0,24,7.67,10,8,0,1,2.8,7.67,1.67,2.7889,4.657463,0
"658",3670,0,24,7.67,10,8,1,0,5,9.67,3.67,13.4689,49.430863,1
"659",3670,0,24,7.67,10,8,3,0,7.5,13.67,7.67,58.8289,451.217663,9
"660",3677,1,24,6.17,8,9,0,5,1.7,6.17,0.17,0.0289,0.00491299999999999,0
"661",3677,1,24,6.17,8,9,1,2,2.9,8.17,2.17,4.7089,10.218313,1
"662",3677,1,24,6.17,8,9,2,0,4.9,10.17,4.17,17.3889,72.511713,4
"663",3690,1,24,7,9,11,0,4,1.6,7,1,1,1,0
"664",3690,1,24,7,9,11,1,3,3.4,9,3,9,27,1
"665",3690,1,24,7,9,11,2,3,4.5,11,5,25,125,4
"666",3690,1,24,7,9,11,3,4,5.7,13,7,49,343,9
"667",3706,0,24,7.17,8,5,0,3,2.4,7.17,1.17,1.3689,1.601613,0
"668",3706,0,24,7.17,8,5,1,1,4.3,9.17,3.17,10.0489,31.855013,1
"669",3706,0,24,7.17,8,5,2,0,5.5,11.17,5.17,26.7289,138.188413,4
"670",3706,0,24,7.17,8,5,3,7,5.5,13.17,7.17,51.4089,368.601813,9
"671",3713,0,24,6.33,9,9,0,3,1.8,6.33,0.33,0.1089,0.035937,0
"672",3713,0,24,6.33,9,9,1,0,3.8,8.33,2.33,5.4289,12.649337,1
"673",3713,0,24,6.33,9,9,2,0,5.1,10.33,4.33,18.7489,81.182737,4
"674",3713,0,24,6.33,9,9,3,5,6.5,12.33,6.33,40.0689,253.636137,9
"675",3778,1,25,6.92,12,10,0,1,2,6.92,0.92,0.8464,0.778688,0
"676",3778,1,25,6.92,12,10,1,0,2.3,8.92,2.92,8.5264,24.897088,1
"677",3778,1,25,6.92,12,10,2,0,6.6,10.92,4.92,24.2064,119.095488,4
"678",3778,1,25,6.92,12,10,3,0,5.8,12.92,6.92,47.8864,331.373888,9
"679",3809,0,25,6.83,11,11,0,0,2,6.83,0.83,0.6889,0.571787,0
"680",3809,0,25,6.83,11,11,1,0,4,8.83,2.83,8.0089,22.665187,1
"681",3809,0,25,6.83,11,11,2,0,4.7,10.83,4.83,23.3289,112.678587,4
"682",3809,0,25,6.83,11,11,3,1,6,12.83,6.83,46.6489,318.611987,9
"683",3813,1,25,6.17,10,12,0,1,1.5,6.17,0.17,0.0289,0.00491299999999999,0
"684",3813,1,25,6.17,10,12,1,1,3.8,8.17,2.17,4.7089,10.218313,1
"685",3813,1,25,6.17,10,12,2,1,4.6,10.17,4.17,17.3889,72.511713,4
"686",3813,1,25,6.17,10,12,3,0,6.4,12.17,6.17,38.0689,234.885113,9
"687",3826,0,25,6.42,6,10,0,2,1.8,6.42,0.42,0.1764,0.074088,0
"688",3826,0,25,6.42,6,10,1,1,3.1,8.42,2.42,5.8564,14.172488,1
"689",3826,0,25,6.42,6,10,3,3,4.8,12.42,6.42,41.2164,264.609288,9
"690",3861,0,24,7.67,8,3,0,3,2.4,7.67,1.67,2.7889,4.657463,0
"691",3861,0,24,7.67,8,3,1,2,3.9,9.67,3.67,13.4689,49.430863,1
"692",3861,0,24,7.67,8,3,2,2,4.4,11.67,5.67,32.1489,182.284263,4
"693",3861,0,24,7.67,8,3,3,2,4.8,13.67,7.67,58.8289,451.217663,9
"694",3868,0,23,6.17,9,10,0,0,1.8,6.17,0.17,0.0289,0.00491299999999999,0
"695",3868,0,23,6.17,9,10,1,1,3.9,8.17,2.17,4.7089,10.218313,1
"696",3868,0,23,6.17,9,10,2,4,5.4,10.17,4.17,17.3889,72.511713,4
"697",3868,0,23,6.17,9,10,3,2,5.8,12.17,6.17,38.0689,234.885113,9
"698",3910,0,23,6.25,6,13,0,1,2,6.25,0.25,0.0625,0.015625,0
"699",3910,0,23,6.25,6,13,1,2,3.6,8.25,2.25,5.0625,11.390625,1
"700",3910,0,23,6.25,6,13,2,1,5.4,10.25,4.25,18.0625,76.765625,4
"701",3910,0,23,6.25,6,13,3,2,6.1,12.25,6.25,39.0625,244.140625,9
"702",3915,0,24,7.08,9,13,0,1,2.5,7.08,1.08,1.1664,1.259712,0
"703",3915,0,24,7.08,9,13,3,2,7.9,13.08,7.08,50.1264,354.894912,9
"704",3948,0,23,6,7,10,0,0,1.7,6,0,0,0,0
"705",3948,0,23,6,7,10,1,1,3.3,8,2,4,8,1
"706",3948,0,23,6,7,10,3,2,4.6,12,6,36,216,9
"707",3960,1,23,7.67,8,9,0,0,3.1,7.67,1.67,2.7889,4.657463,0
"708",3960,1,23,7.67,8,9,1,2,4.8,9.67,3.67,13.4689,49.430863,1
"709",3960,1,23,7.67,8,9,2,1,4.8,11.67,5.67,32.1489,182.284263,4
"710",3960,1,23,7.67,8,9,3,1,6.5,13.67,7.67,58.8289,451.217663,9
"711",3974,0,23,6.5,9,12,0,1,2.6,6.5,0.5,0.25,0.125,0
"712",3974,0,23,6.5,9,12,1,2,4,8.5,2.5,6.25,15.625,1
"713",3974,0,23,6.5,9,12,2,1,4.8,10.5,4.5,20.25,91.125,4
"714",3974,0,23,6.5,9,12,3,3,5.1,12.5,6.5,42.25,274.625,9
"715",3985,1,24,7.58,9,11,0,1,2.7,7.58,1.58,2.4964,3.944312,0
"716",3985,1,24,7.58,9,11,3,2,7,13.58,7.58,57.4564,435.519512,9
"717",4054,0,22,6.58,4,9,0,1,2.3,6.58,0.58,0.3364,0.195112,0
"718",4054,0,22,6.58,4,9,3,3,6,12.58,6.58,43.2964,284.890312,9
"719",4080,0,22,6.42,10,10,0,2,1.9,6.42,0.42,0.1764,0.074088,0
"720",4080,0,22,6.42,10,10,1,2,3.1,8.42,2.42,5.8564,14.172488,1
"721",4080,0,22,6.42,10,10,2,0,4.1,10.42,4.42,19.5364,86.350888,4
"722",4080,0,22,6.42,10,10,3,1,5.1,12.42,6.42,41.2164,264.609288,9
"723",4123,0,23,6.67,4,8,0,0,0.4,6.67,0.67,0.4489,0.300763,0
"724",4131,0,23,7.08,6,10,0,3,2.4,7.08,1.08,1.1664,1.259712,0
"725",4131,0,23,7.08,6,10,1,2,3.6,9.08,3.08,9.4864,29.218112,1
"726",4131,0,23,7.08,6,10,2,1,4.2,11.08,5.08,25.8064,131.096512,4
"727",4131,0,23,7.08,6,10,3,1,4.7,13.08,7.08,50.1264,354.894912,9
"728",4165,1,22,6.42,7,7,0,4,1.8,6.42,0.42,0.1764,0.074088,0
"729",4165,1,22,6.42,7,7,1,3,4.1,8.42,2.42,5.8564,14.172488,1
"730",4165,1,22,6.42,7,7,2,3,5.3,10.42,4.42,19.5364,86.350888,4
"731",4165,1,22,6.42,7,7,3,2,5.5,12.42,6.42,41.2164,264.609288,9
"732",4171,1,22,6.33,6,9,0,3,1.4,6.33,0.33,0.1089,0.035937,0
"733",4171,1,22,6.33,6,9,1,1,2.2,8.33,2.33,5.4289,12.649337,1
"734",4171,1,22,6.33,6,9,2,7,4,10.33,4.33,18.7489,81.182737,4
"735",4171,1,22,6.33,6,9,3,4,5.2,12.33,6.33,40.0689,253.636137,9
"736",4186,1,23,6.17,7,11,0,2,1.8,6.17,0.17,0.0289,0.00491299999999999,0
"737",4186,1,23,6.17,7,11,1,5,3.4,8.17,2.17,4.7089,10.218313,1
"738",4186,1,23,6.17,7,11,2,1,5.5,10.17,4.17,17.3889,72.511713,4
"739",4186,1,23,6.17,7,11,3,5,6.4,12.17,6.17,38.0689,234.885113,9
"740",4247,0,22,6,5,7,0,5,0.7,6,0,0,0,0
"741",4247,0,22,6,5,7,1,6,2.8,8,2,4,8,1
"742",4247,0,22,6,5,7,2,3,3.7,10,4,16,64,4
"743",4247,0,22,6,5,7,3,4,4.1,12,6,36,216,9
"744",4451,1,28,7.33,10,9,0,1,2.3,7.33,1.33,1.7689,2.352637,0
"745",4451,1,28,7.33,10,9,1,1,4.1,9.33,3.33,11.0889,36.926037,1
"746",4451,1,28,7.33,10,9,2,0,5.7,11.33,5.33,28.4089,151.419437,4
"747",4451,1,28,7.33,10,9,3,1,6.7,13.33,7.33,53.7289,393.832837,9
"748",4488,1,28,6.5,9,12,0,1,2.6,6.5,0.5,0.25,0.125,0
"749",4488,1,28,6.5,9,12,1,0,4.2,8.5,2.5,6.25,15.625,1
"750",4488,1,28,6.5,9,12,2,1,5.3,10.5,4.5,20.25,91.125,4
"751",4488,1,28,6.5,9,12,3,3,6.9,12.5,6.5,42.25,274.625,9
"752",4523,1,28,7.83,7,10,0,2,7.2,7.83,1.83,3.3489,6.128487,0
"753",4523,1,28,7.83,7,10,1,3,5.1,9.83,3.83,14.6689,56.181887,1
"754",4523,1,28,7.83,7,10,2,5,6.5,11.83,5.83,33.9889,198.155287,4
"755",4523,1,28,7.83,7,10,3,4,7.6,13.83,7.83,61.3089,480.048687,9
"756",4528,1,28,6.17,9,11,0,2,2.2,6.17,0.17,0.0289,0.00491299999999999,0
"757",4528,1,28,6.17,9,11,1,1,4.3,8.17,2.17,4.7089,10.218313,1
"758",4528,1,28,6.17,9,11,2,0,6,10.17,4.17,17.3889,72.511713,4
"759",4528,1,28,6.17,9,11,3,0,6.3,12.17,6.17,38.0689,234.885113,9
"760",4560,0,28,7,10,10,0,0,2.3,7,1,1,1,0
"761",4560,0,28,7,10,10,1,1,3.2,9,3,9,27,1
"762",4560,0,28,7,10,10,2,2,4.5,11,5,25,125,4
"763",4560,0,28,7,10,10,3,2,5.3,13,7,49,343,9
"764",4581,1,28,6,8,10,0,2,1.8,6,0,0,0,0
"765",4581,1,28,6,8,10,1,5,5,8,2,4,8,1
"766",4594,1,29,6.83,10,10,0,0,2.6,6.83,0.83,0.6889,0.571787,0
"767",4594,1,29,6.83,10,10,1,0,4.8,8.83,2.83,8.0089,22.665187,1
"768",4594,1,29,6.83,10,10,2,1,6.1,10.83,4.83,23.3289,112.678587,4
"769",4594,1,29,6.83,10,10,3,1,7.4,12.83,6.83,46.6489,318.611987,9
"770",4612,1,29,6,9,10,0,1,1.7,6,0,0,0,0
"771",4612,1,29,6,9,10,1,1,4.1,8,2,4,8,1
"772",4612,1,29,6,9,10,2,0,5.4,10,4,16,64,4
"773",4612,1,29,6,9,10,3,1,7.3,12,6,36,216,9
"774",4669,1,28,7.33,9,7,0,0,4.3,7.33,1.33,1.7689,2.352637,0
"775",4669,1,28,7.33,9,7,1,2,5.3,9.33,3.33,11.0889,36.926037,1
"776",4669,1,28,7.33,9,7,2,5,8.4,11.33,5.33,28.4089,151.419437,4
"777",4669,1,28,7.33,9,7,3,3,7.9,13.33,7.33,53.7289,393.832837,9
"778",4677,1,29,6,10,11,0,1,1.8,6,0,0,0,0
"779",4677,1,29,6,10,11,1,1,3.9,8,2,4,8,1
"780",4677,1,29,6,10,11,2,2,5.6,10,4,16,64,4
"781",4677,1,29,6,10,11,3,1,6.5,12,6,36,216,9
"782",4679,1,28,6,12,13,0,0,1.8,6,0,0,0,0
"783",4679,1,28,6,12,13,1,1,4.3,8,2,4,8,1
"784",4679,1,28,6,12,13,2,1,5.1,10,4,16,64,4
"785",4679,1,28,6,12,13,3,2,7.2,12,6,36,216,9
"786",4700,1,28,6.5,9,11,0,1,1.7,6.5,0.5,0.25,0.125,0
"787",4700,1,28,6.5,9,11,1,0,3.1,8.5,2.5,6.25,15.625,1
"788",4700,1,28,6.5,9,11,2,0,5.4,10.5,4.5,20.25,91.125,4
"789",4700,1,28,6.5,9,11,3,0,6.1,12.5,6.5,42.25,274.625,9
"790",4728,1,28,7.08,12,10,0,3,2.7,7.08,1.08,1.1664,1.259712,0
"791",4728,1,28,7.08,12,10,1,1,4.3,9.08,3.08,9.4864,29.218112,1
"792",4728,1,28,7.08,12,10,2,0,5.5,11.08,5.08,25.8064,131.096512,4
"793",4735,1,28,7.5,10,12,0,5,2.8,7.5,1.5,2.25,3.375,0
"794",4735,1,28,7.5,10,12,1,3,4.2,9.5,3.5,12.25,42.875,1
"795",4740,1,29,7.58,9,12,0,2,2.2,7.58,1.58,2.4964,3.944312,0
"796",4740,1,29,7.58,9,12,1,3,2.9,9.58,3.58,12.8164,45.882712,1
"797",4740,1,29,7.58,9,12,2,1,3.4,11.58,5.58,31.1364,173.741112,4
"798",4740,1,29,7.58,9,12,3,0,5.1,13.58,7.58,57.4564,435.519512,9
"799",4743,0,28,7,12,12,0,3,3,7,1,1,1,0
"800",4743,0,28,7,12,12,1,1,5.6,9,3,9,27,1
"801",4743,0,28,7,12,12,2,1,5.1,11,5,25,125,4
"802",4743,0,28,7,12,12,3,0,6.5,13,7,49,343,9
"803",4755,0,28,6.17,10,9,0,1,2,6.17,0.17,0.0289,0.00491299999999999,0
"804",4755,0,28,6.17,10,9,1,1,4.1,8.17,2.17,4.7089,10.218313,1
"805",4755,0,28,6.17,10,9,2,1,7,10.17,4.17,17.3889,72.511713,4
"806",4755,0,28,6.17,10,9,3,2,8,12.17,6.17,38.0689,234.885113,9
"807",4776,1,29,7.83,13,12,0,1,2.1,7.83,1.83,3.3489,6.128487,0
"808",4776,1,29,7.83,13,12,1,3,4.6,9.83,3.83,14.6689,56.181887,1
"809",4776,1,29,7.83,13,12,2,1,5.8,11.83,5.83,33.9889,198.155287,4
"810",4776,1,29,7.83,13,12,3,5,6.8,13.83,7.83,61.3089,480.048687,9
"811",4794,0,28,7,13,12,0,0,2.7,7,1,1,1,0
"812",4794,0,28,7,13,12,1,0,4.9,9,3,9,27,1
"813",4794,0,28,7,13,12,2,0,5.6,11,5,25,125,4
"814",4794,0,28,7,13,12,3,1,6.7,13,7,49,343,9
"815",4808,1,29,7.5,10,11,0,4,3.8,7.5,1.5,2.25,3.375,0
"816",4808,1,29,7.5,10,11,1,2,4.7,9.5,3.5,12.25,42.875,1
"817",4808,1,29,7.5,10,11,2,2,6.3,11.5,5.5,30.25,166.375,4
"818",4808,1,29,7.5,10,11,3,2,6.7,13.5,7.5,56.25,421.875,9
"819",4832,0,28,6.58,12,6,0,0,3.5,6.58,0.58,0.3364,0.195112,0
"820",4832,0,28,6.58,12,6,1,1,4,8.58,2.58,6.6564,17.173512,1
"821",4832,0,28,6.58,12,6,2,1,6.1,10.58,4.58,20.9764,96.071912,4
"822",4832,0,28,6.58,12,6,3,1,6.2,12.58,6.58,43.2964,284.890312,9
"823",4901,0,28,7.58,11,11,0,0,2.8,7.58,1.58,2.4964,3.944312,0
"824",4901,0,28,7.58,11,11,1,0,5,9.58,3.58,12.8164,45.882712,1
"825",4953,1,29,6.25,8,5,0,4,1.8,6.25,0.25,0.0625,0.015625,0
"826",4953,1,29,6.25,8,5,1,1,5,8.25,2.25,5.0625,11.390625,1
"827",4976,1,28,6.42,9,11,0,4,1.6,6.42,0.42,0.1764,0.074088,0
"828",4976,1,28,6.42,9,11,1,8,2.1,8.42,2.42,5.8564,14.172488,1
"829",5004,1,28,6.5,8,8,0,1,3.7,6.5,0.5,0.25,0.125,0
"830",5004,1,28,6.5,8,8,1,3,5.5,8.5,2.5,6.25,15.625,1
"831",5009,1,28,7.75,8,6,0,4,2,7.75,1.75,3.0625,5.359375,0
"832",5009,1,28,7.75,8,6,1,8,3.4,9.75,3.75,14.0625,52.734375,1
"833",5037,1,28,7.75,5,12,0,0,2.9,7.75,1.75,3.0625,5.359375,0
"834",5037,1,28,7.75,5,12,1,7,5.3,9.75,3.75,14.0625,52.734375,1
"835",5064,0,29,7.25,11,10,0,0,3.2,7.25,1.25,1.5625,1.953125,0
"836",5064,0,29,7.25,11,10,1,0,5,9.25,3.25,10.5625,34.328125,1
"837",5159,0,28,7.75,11,12,0,0,3.5,7.75,1.75,3.0625,5.359375,0
"838",5159,0,28,7.75,11,12,1,1,4.1,9.75,3.75,14.0625,52.734375,1
"839",5159,0,28,7.75,11,12,2,0,5.7,11.75,5.75,33.0625,190.109375,4
"840",5161,1,28,6.92,12,9,0,0,2.7,6.92,0.92,0.8464,0.778688,0
"841",5161,1,28,6.92,12,9,1,0,4,8.92,2.92,8.5264,24.897088,1
"842",5161,1,28,6.92,12,9,2,1,5.9,10.92,4.92,24.2064,119.095488,4
"843",5161,1,28,6.92,12,9,3,2,6.5,12.92,6.92,47.8864,331.373888,9
"844",5197,0,29,6.33,10,8,0,1,1.8,6.33,0.33,0.1089,0.035937,0
"845",5197,0,29,6.33,10,8,1,1,3.9,8.33,2.33,5.4289,12.649337,1
"846",5206,1,29,7.92,9,10,0,4,3.4,7.92,1.92,3.6864,7.077888,0
"847",5206,1,29,7.92,9,10,1,1,4.4,9.92,3.92,15.3664,60.236288,1
"848",5278,0,27,6.17,6,8,0,1,1.8,6.17,0.17,0.0289,0.00491299999999999,0
"849",5278,0,27,6.17,6,8,1,0,3.9,8.17,2.17,4.7089,10.218313,1
"850",5278,0,27,6.17,6,8,2,0,4.7,10.17,4.17,17.3889,72.511713,4
"851",5278,0,27,6.17,6,8,3,0,5.8,12.17,6.17,38.0689,234.885113,9
"852",5283,1,27,7.83,12,9,0,0,3.4,7.83,1.83,3.3489,6.128487,0
"853",5283,1,27,7.83,12,9,2,0,5.1,11.83,5.83,33.9889,198.155287,4
"854",5294,0,27,6.83,8,9,0,0,3.5,6.83,0.83,0.6889,0.571787,0
"855",5294,0,27,6.83,8,9,1,0,4.8,8.83,2.83,8.0089,22.665187,1
"856",5294,0,27,6.83,8,9,2,0,5.9,10.83,4.83,23.3289,112.678587,4
"857",5294,0,27,6.83,8,9,3,0,6.7,12.83,6.83,46.6489,318.611987,9
"858",5297,0,27,6.17,9,11,0,0,1.7,6.17,0.17,0.0289,0.00491299999999999,0
"859",5297,0,27,6.17,9,11,1,1,4.2,8.17,2.17,4.7089,10.218313,1
"860",5297,0,27,6.17,9,11,2,1,4.8,10.17,4.17,17.3889,72.511713,4
"861",5297,0,27,6.17,9,11,3,3,5.6,12.17,6.17,38.0689,234.885113,9
"862",5302,1,27,6.83,8,10,0,2,1.8,6.83,0.83,0.6889,0.571787,0
"863",5302,1,27,6.83,8,10,1,0,3.5,8.83,2.83,8.0089,22.665187,1
"864",5302,1,27,6.83,8,10,2,0,4.8,10.83,4.83,23.3289,112.678587,4
"865",5326,0,27,6.67,13,7,0,2,2.3,6.67,0.67,0.4489,0.300763,0
"866",5326,0,27,6.67,13,7,1,1,4.9,8.67,2.67,7.1289,19.034163,1
"867",5326,0,27,6.67,13,7,2,2,5.9,10.67,4.67,21.8089,101.847563,4
"868",5326,0,27,6.67,13,7,3,1,6,12.67,6.67,44.4889,296.740963,9
"869",5355,1,27,6.33,9,12,0,0,1.8,6.33,0.33,0.1089,0.035937,0
"870",5355,1,27,6.33,9,12,1,1,4.5,8.33,2.33,5.4289,12.649337,1
"871",5355,1,27,6.33,9,12,2,0,5.6,10.33,4.33,18.7489,81.182737,4
"872",5355,1,27,6.33,9,12,3,0,6.4,12.33,6.33,40.0689,253.636137,9
"873",5360,1,27,7.75,13,9,0,3,3.8,7.75,1.75,3.0625,5.359375,0
"874",5360,1,27,7.75,13,9,1,5,4.8,9.75,3.75,14.0625,52.734375,1
"875",5360,1,27,7.75,13,9,2,0,5.4,11.75,5.75,33.0625,190.109375,4
"876",5360,1,27,7.75,13,9,3,0,7.1,13.75,7.75,60.0625,465.484375,9
"877",5369,1,27,7.83,10,12,0,3,3.2,7.83,1.83,3.3489,6.128487,0
"878",5369,1,27,7.83,10,12,1,2,3.6,9.83,3.83,14.6689,56.181887,1
"879",5369,1,27,7.83,10,12,2,0,4.7,11.83,5.83,33.9889,198.155287,4
"880",5369,1,27,7.83,10,12,3,2,5.9,13.83,7.83,61.3089,480.048687,9
"881",5411,1,27,7.58,13,12,0,0,2.3,7.58,1.58,2.4964,3.944312,0
"882",5420,0,27,6.08,4,9,0,2,1.4,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
"883",5420,0,27,6.08,4,9,1,4,3.6,8.08,2.08,4.3264,8.998912,1
"884",5420,0,27,6.08,4,9,2,4,5.2,10.08,4.08,16.6464,67.917312,4
"885",5420,0,27,6.08,4,9,3,4,6,12.08,6.08,36.9664,224.755712,9
"886",5427,0,27,7.67,9,7,0,1,2.8,7.67,1.67,2.7889,4.657463,0
"887",5438,0,28,6.75,9,11,0,1,3,6.75,0.75,0.5625,0.421875,0
"888",5438,0,28,6.75,9,11,1,1,4.1,8.75,2.75,7.5625,20.796875,1
"889",5438,0,28,6.75,9,11,2,3,5,10.75,4.75,22.5625,107.171875,4
"890",5438,0,28,6.75,9,11,3,5,5.5,12.75,6.75,45.5625,307.546875,9
"891",5442,0,27,7,9,10,0,0,3.2,7,1,1,1,0
"892",5442,0,27,7,9,10,1,0,5.2,9,3,9,27,1
"893",5442,0,27,7,9,10,3,0,7.9,13,7,49,343,9
"894",5444,0,27,7.33,10,11,0,0,4.3,7.33,1.33,1.7689,2.352637,0
"895",5444,0,27,7.33,10,11,1,1,5.6,9.33,3.33,11.0889,36.926037,1
"896",5444,0,27,7.33,10,11,2,0,5.5,11.33,5.33,28.4089,151.419437,4
"897",5444,0,27,7.33,10,11,3,1,5.8,13.33,7.33,53.7289,393.832837,9
"898",5542,1,27,6.83,11,11,0,3,1.8,6.83,0.83,0.6889,0.571787,0
"899",5542,1,27,6.83,11,11,1,6,2.5,8.83,2.83,8.0089,22.665187,1
"900",5542,1,27,6.83,11,11,2,7,3.6,10.83,4.83,23.3289,112.678587,4
"901",5542,1,27,6.83,11,11,3,9,4.7,12.83,6.83,46.6489,318.611987,9
"902",5572,0,27,7.58,12,12,0,2,4.4,7.58,1.58,2.4964,3.944312,0
"903",5572,0,27,7.58,12,12,1,1,5.4,9.58,3.58,12.8164,45.882712,1
"904",5572,0,27,7.58,12,12,2,1,5.8,11.58,5.58,31.1364,173.741112,4
"905",5572,0,27,7.58,12,12,3,2,6.3,13.58,7.58,57.4564,435.519512,9
"906",5576,1,27,6.67,13,8,0,2,1.7,6.67,0.67,0.4489,0.300763,0
"907",5576,1,27,6.67,13,8,1,6,4,8.67,2.67,7.1289,19.034163,1
"908",5576,1,27,6.67,13,8,2,6,4.9,10.67,4.67,21.8089,101.847563,4
"909",5576,1,27,6.67,13,8,3,6,5.2,12.67,6.67,44.4889,296.740963,9
"910",5595,1,27,6.75,12,10,0,0,2.4,6.75,0.75,0.5625,0.421875,0
"911",5595,1,27,6.75,12,10,1,0,5,8.75,2.75,7.5625,20.796875,1
"912",5595,1,27,6.75,12,10,2,1,5.7,10.75,4.75,22.5625,107.171875,4
"913",5595,1,27,6.75,12,10,3,1,6.9,12.75,6.75,45.5625,307.546875,9
"914",5632,0,28,6.17,11,12,0,1,2,6.17,0.17,0.0289,0.00491299999999999,0
"915",5632,0,28,6.17,11,12,1,0,5.3,8.17,2.17,4.7089,10.218313,1
"916",5632,0,28,6.17,11,12,2,0,4.7,10.17,4.17,17.3889,72.511713,4
"917",5641,1,28,6.83,10,12,0,3,2.9,6.83,0.83,0.6889,0.571787,0
"918",5641,1,28,6.83,10,12,1,1,4.8,8.83,2.83,8.0089,22.665187,1
"919",5643,0,28,6.83,6,10,0,1,2.1,6.83,0.83,0.6889,0.571787,0
"920",5674,1,28,6.42,8,10,0,3,1.8,6.42,0.42,0.1764,0.074088,0
"921",5674,1,28,6.42,8,10,1,5,2.5,8.42,2.42,5.8564,14.172488,1
"922",5718,0,27,7.08,10,11,0,0,2.5,7.08,1.08,1.1664,1.259712,0
"923",5718,0,27,7.08,10,11,1,0,4.9,9.08,3.08,9.4864,29.218112,1
"924",5720,0,27,6.67,10,11,0,1,2,6.67,0.67,0.4489,0.300763,0
"925",5720,0,27,6.67,10,11,1,0,3.1,8.67,2.67,7.1289,19.034163,1
"926",5734,0,27,6.58,10,11,0,0,2.1,6.58,0.58,0.3364,0.195112,0
"927",5734,0,27,6.58,10,11,1,2,3.5,8.58,2.58,6.6564,17.173512,1
"928",5774,0,28,7.67,9,10,0,0,5.1,7.67,1.67,2.7889,4.657463,0
"929",5774,0,28,7.67,9,10,1,3,6.2,9.67,3.67,13.4689,49.430863,1
"930",5776,0,27,7.75,10,7,0,6,2.4,7.75,1.75,3.0625,5.359375,0
"931",5776,0,27,7.75,10,7,1,7,3,9.75,3.75,14.0625,52.734375,1
"932",5825,0,27,7.58,8,13,0,1,2,7.58,1.58,2.4964,3.944312,0
"933",5825,0,27,7.58,8,13,1,0,4,9.58,3.58,12.8164,45.882712,1
"934",5847,0,27,8,10,12,0,1,4.6,8,2,4,8,0
"935",5847,0,27,8,10,12,1,2,5.1,10,4,16,64,1
"936",5878,0,27,6.42,14,12,0,0,1.7,6.42,0.42,0.1764,0.074088,0
"937",5878,0,27,6.42,14,12,2,0,5.8,10.42,4.42,19.5364,86.350888,4
"938",5878,0,27,6.42,14,12,3,0,7.2,12.42,6.42,41.2164,264.609288,9
"939",5962,0,27,6.33,9,11,0,1,2.8,6.33,0.33,0.1089,0.035937,0
"940",5962,0,27,6.33,9,11,1,1,4.4,8.33,2.33,5.4289,12.649337,1
"941",5962,0,27,6.33,9,11,2,1,5.1,10.33,4.33,18.7489,81.182737,4
"942",5962,0,27,6.33,9,11,3,0,6,12.33,6.33,40.0689,253.636137,9
"943",6035,1,26,6.33,8,8,0,2,2.3,6.33,0.33,0.1089,0.035937,0
"944",6035,1,26,6.33,8,8,1,3,4.9,8.33,2.33,5.4289,12.649337,1
"945",6035,1,26,6.33,8,8,3,1,7.7,12.33,6.33,40.0689,253.636137,9
"946",6058,1,26,6.08,9,10,0,2,1.8,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
"947",6058,1,26,6.08,9,10,1,1,2.2,8.08,2.08,4.3264,8.998912,1
"948",6058,1,26,6.08,9,10,3,1,4,12.08,6.08,36.9664,224.755712,9
"949",6063,1,26,6.58,11,10,0,0,2,6.58,0.58,0.3364,0.195112,0
"950",6063,1,26,6.58,11,10,1,0,3.9,8.58,2.58,6.6564,17.173512,1
"951",6063,1,26,6.58,11,10,2,2,4.9,10.58,4.58,20.9764,96.071912,4
"952",6063,1,26,6.58,11,10,3,1,7.7,12.58,6.58,43.2964,284.890312,9
